,Código do Município,Município,Estado,Ano de Referência,Prestador,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,ES002 - Quantidade de ligações ativas de esgotos,ES003 - Quantidade de economias ativas de esgotos,ES004 - Extensão da rede de esgotos,ES005 - Volume de esgotos coletado,ES006 - Volume de esgotos tratado,ES007 - Volume de esgotos faturado,ES009 - Quantidade de ligações totais de esgotos,ES026 - População urbana atendida com esgotamento sanitário,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX,FN039 - Despesa com esgoto exportado
159,270270,Feliz Deserto,AL,2012,Prefeitura Municipal de Feliz Deserto,4000.0,1000.0,1200.0,12.0,203.0,203.0,158.0,750.0,750.0,12.0,90.0,45.0,0.0,800.0,2000.0,150000.0,48000.0,12000.0,30000.0,5000.0,124000.0,124000.0,0.0,0.0,0.0
171,270420,Limoeiro de Anadia,AL,2010,Prefeitura Municipal de Limoeiro de Anadia,9246.0,2052.0,2052.0,36.0,753.0,0.0,753.0,30.0,30.0,0.8,0.0,0.0,0.0,30.0,105.0,41113.31,70850.0,20400.0,52000.0,4552.0,155325.0,155325.0,0.0,7523.0,0.0
173,270430,Maceió,AL,2019,Companhia de Saneamento de Alagoas,1873311.0,415059.0,487977.0,5492.93,152188.3,103498.33,68543.01,78050.0,127315.0,618.79,14971.1,14971.1,18464.69,88959.0,511236.0,639642939.09,182048135.78,4401121.39,76477019.85,133301691.2,420017358.61,583037637.73,0.0,23789390.39,0.0
174,270430,Maceió,AL,2018,Companhia de Saneamento de Alagoas,1826576.0,405265.0,472087.0,5458.68,144199.9,100539.79,68589.35,74640.0,123114.0,581.65,13441.71,13441.71,18172.56,83742.0,490834.0,472619939.2,140660949.04,3951759.02,74505281.69,136912036.08,376612484.11,412431917.24,0.0,20582458.28,0.0
175,270430,Maceió,AL,2017,Companhia de Saneamento de Alagoas,1859795.0,398611.0,466149.0,5239.85,142143.0,89353.53,64907.87,62166.0,108239.0,563.95,10521.71,10521.71,11686.84,76880.0,369017.0,478277082.25,133359362.75,4560818.32,58541360.8,122022094.26,343495577.39,415217350.6,0.0,23203447.56,0.0
176,270430,Maceió,AL,2016,Companhia de Saneamento de Alagoas,1951904.0,396697.0,459918.0,5127.1,163088.78,97748.26,66305.68,55783.0,99797.0,584.41,28747.15,28244.86,14182.01,67031.0,451803.0,379988473.77,166848485.1,3670250.47,51790176.4,75726534.5,354195103.59,471027727.4,0.0,54541676.38,0.0
177,270430,Maceió,AL,2015,Companhia de Saneamento de Alagoas,1938693.0,395526.0,457902.0,5023.92,160370.36,106102.46,66815.52,41960.0,81243.0,556.58,12103.92,11581.3,13461.92,49569.0,382432.0,317310904.38,146136358.74,2716835.37,51250958.53,62660132.56,312201890.62,419642499.57,0.0,47873774.52,0.0
178,270430,Maceió,AL,2014,Companhia de Saneamento de Alagoas,1926543.0,393141.0,454246.0,4971.6,152163.22,96010.17,67989.71,47344.0,84560.0,547.91,12551.19,11602.97,13096.06,48557.0,397873.0,271168495.0,114704098.23,2523834.8,36884391.95,85228724.06,250507412.58,368467956.88,0.0,9299405.21,0.0
179,270430,Maceió,AL,2013,Companhia de Saneamento de Alagoas,1862962.0,382799.0,441510.0,4906.42,150338.26,124341.39,63924.07,46140.0,83306.0,401.63,12545.06,11994.59,12419.56,47016.0,391309.0,239292324.47,87211638.37,1563166.37,35382983.94,66001495.05,200774061.11,301471287.33,0.0,7420865.93,0.0
180,270430,Maceió,AL,2012,Companhia de Saneamento de Alagoas,1814835.0,374029.0,430298.0,4785.87,151484.93,126455.49,81476.62,45139.0,82102.0,358.09,26477.78,26477.78,13154.9,45585.0,387047.0,220178094.13,81352047.29,1536345.48,39335782.54,30778755.87,175433196.03,259707352.97,0.0,17482257.86,0.0
181,270430,Maceió,AL,2011,Companhia de Saneamento de Alagoas,1687256.0,351038.0,403149.0,4688.8,145074.03,122108.12,60267.97,40204.0,76563.0,355.4,15457.68,15330.06,12779.33,40624.0,350156.0,194141733.18,70733182.49,2241190.62,34179526.66,19654065.11,140223441.89,198863938.76,0.0,5839236.65,0.0
182,270430,Maceió,AL,2010,Companhia de Saneamento de Alagoas,1583271.0,334060.0,383400.0,3991.7,142825.78,97022.78,56172.73,37713.0,73113.0,355.32,14118.91,14118.91,12042.91,38104.0,336998.0,167165104.46,54958984.99,2542501.91,31596985.75,41931557.21,149872130.87,206117319.99,0.0,11267245.92,0.0
183,270430,Maceió,AL,2009,Companhia de Saneamento de Alagoas,1543973.0,322438.0,368680.0,3915.0,123057.23,82145.28,54678.73,34526.0,69569.0,354.4,11306.4,11306.4,11217.98,34927.0,310864.0,186001429.08,71987800.86,2508217.22,34347768.93,34614884.26,159380557.01,272602453.55,0.0,8345926.3,0.0
184,270430,Maceió,AL,2008,Companhia de Saneamento de Alagoas,1539753.0,323446.0,368795.0,3758.68,119199.91,78749.64,54142.63,32681.0,67272.0,346.9,11645.7,11178.4,11543.3,33039.0,298426.0,187147776.21,48768024.4,2722657.26,32070637.6,27754399.57,123989107.39,198450153.78,0.0,3364397.14,0.0
185,270430,Maceió,AL,2007,Companhia de Saneamento de Alagoas,1482316.0,318484.0,363885.0,3499.9,117596.95,92032.9,53840.03,32791.0,66319.0,283.4,11526.6,10886.4,10536.9,32791.0,294292.0,129570587.55,68156670.39,2609964.05,32697975.14,31473618.67,150227207.33,218883009.77,0.0,7707794.51,0.0
186,270430,Maceió,AL,2006,Companhia de Saneamento de Alagoas,1433228.0,307733.0,349951.0,3400.0,116121.0,63697.0,54866.0,27706.0,59379.0,263.0,21997.8,21773.0,10768.0,27706.0,259833.0,122860510.0,43475981.0,2196444.0,27428433.0,35960725.0,121642261.0,174419318.0,0.0,7662857.0,0.0
187,270430,Maceió,AL,2005,Companhia de Saneamento de Alagoas,1400779.0,299436.0,337813.0,3241.0,113223.8,57141.6,55342.4,27772.0,58728.0,262.0,40875.8,40875.8,10612.5,27772.0,258491.0,118662612.18,41976731.47,1386835.77,29574052.06,7810932.33,109030215.4,172905534.72,0.0,7280887.32,0.0
188,270430,Maceió,AL,2004,Companhia de Saneamento de Alagoas,1343834.0,294545.0,332485.0,3241.0,113183.0,60022.0,54254.0,27201.0,57437.0,262.0,12255.2,12255.2,10348.0,27201.0,254460.0,95892180.94,41749666.83,1990517.19,24042077.28,40622175.21,118656983.84,124304448.08,0.0,5754196.64,0.0
189,270430,Maceió,AL,2003,Companhia de Saneamento de Alagoas,1288960.0,283688.0,320875.0,3241.0,105146.0,51364.0,52644.0,29484.0,58490.0,262.0,10475.0,10475.0,10202.0,29484.0,260587.0,94552690.7,41640309.23,1667010.4,16760200.27,19879204.37,88265520.46,104760575.8,0.0,3699207.76,0.0
190,270430,Maceió,AL,2002,Companhia de Saneamento de Alagoas,1223413.0,278303.0,315482.0,3241.0,94917.0,54142.0,51783.0,29634.0,57378.0,262.0,10574.0,10574.0,10502.0,29634.0,233565.0,77148729.59,36642047.34,1245187.59,13398195.54,22615209.56,80301425.68,127917269.44,0.0,2913283.29,0.0
191,270430,Maceió,AL,2001,Companhia de Saneamento de Alagoas,1125195.0,259469.0,294489.0,2584.0,96826.0,55231.0,50316.0,29646.0,56028.0,262.0,10491.0,10491.0,10387.0,29646.0,231714.0,71127564.22,34112813.59,1011899.39,10329449.8,20405381.01,70796885.99,87837353.35,0.0,2691369.26,0.0
192,270430,Maceió,AL,2000,Companhia de Saneamento de Alagoas,1052308.0,248081.0,283059.0,2584.0,103376.0,58967.0,60110.0,29414.0,55687.0,261.0,10984.0,10984.0,10897.0,29414.0,0.0,69317854.55,34825186.66,912788.72,9954440.76,18371850.42,69289802.28,88337068.3,0.0,3604933.4,0.0
193,270430,Maceió,AL,1999,Companhia de Saneamento de Alagoas,1047436.0,246416.0,281669.0,2584.0,105552.0,51755.0,49387.0,29363.0,55575.0,242.0,10965.0,10965.0,10965.0,29363.0,0.0,62065453.0,35730158.0,807758.0,9446224.0,13385672.0,63467991.0,79489414.0,0.0,0.0,0.0
194,270430,Maceió,AL,1998,Companhia de Saneamento de Alagoas,1146186.0,244732.0,278687.0,2584.0,109694.0,55944.0,49682.0,28199.0,52060.0,242.0,7902.0,7902.0,10899.0,28199.0,0.0,58319407.0,35426595.0,7125.0,8845156.0,11211990.0,60189987.0,75660496.0,0.0,0.0,0.0
195,270430,Maceió,AL,1997,Companhia de Saneamento de Alagoas,1093182.0,233807.0,267292.0,2576.56,104536.0,52961.5,48216.5,25673.0,48623.0,242.0,10950.0,10950.0,10950.0,0.0,0.0,48419953.45,37331844.3,655746.03,8185139.06,9349955.5,55576035.25,77465677.68,0.0,0.0,0.0
197,270430,Maceió,AL,1995,Companhia de Saneamento de Alagoas,1017000.0,217398.0,248564.0,2582.0,72270.0,72270.0,43070.0,28486.0,50456.0,196.0,9855.0,9855.0,10220.0,0.0,0.0,28124290.0,28445391.0,540684.0,6844099.0,4177580.0,43119837.0,50269895.0,0.0,0.0,0.0
198,270470,Marechal Deodoro,AL,2019,Serviço Autônomo de Água e Esgoto,51901.0,21401.0,21401.0,157.2,11788.64,3035.66,5186.99,5967.0,5967.0,44.6,1430.89,1430.89,933.12,7835.0,26648.0,14213358.38,5465281.75,1510410.5,2317834.65,1989476.77,13781537.12,13781537.12,0.0,105712.94,0.0
199,270470,Marechal Deodoro,AL,2018,Serviço Autônomo de Água e Esgoto,51364.0,19987.0,19987.0,152.2,10477.52,2891.1,3456.35,6838.0,6838.0,44.6,1324.9,1324.9,864.0,7123.0,28492.0,11634873.12,5603552.33,1195353.15,1820624.8,1817740.57,11403830.57,11403830.57,0.0,90112.73,0.0
200,270470,Marechal Deodoro,AL,2017,Serviço Autônomo de Água e Esgoto,51737.0,19136.0,19136.0,147.2,9945.1,2765.95,3005.53,5511.0,5511.0,44.6,1206.91,1206.91,1206.91,5687.0,22748.0,10574067.56,4167597.74,951464.99,1436069.81,1670394.73,10406871.18,10406871.18,0.0,73164.96,0.0
201,270470,Marechal Deodoro,AL,2015,Serviço Autônomo de Água e Esgoto,50792.0,17426.0,17426.0,135.0,8287.59,2304.96,2504.61,3471.0,3471.0,41.0,325.51,325.51,0.0,3471.0,13884.0,7379678.16,4416430.46,571342.61,639120.82,1032174.31,7334290.73,7334290.73,0.0,63043.81,0.0
202,270470,Marechal Deodoro,AL,2014,Serviço Autônomo de Água e Esgoto,49554.0,16518.0,16518.0,122.0,7498.73,2090.67,2271.76,3471.0,3471.0,28.0,325.51,325.51,0.0,3471.0,13884.0,6366678.16,3964170.64,346268.5,542645.6,907557.78,6232557.76,6232557.76,0.0,45237.56,0.0
203,270470,Marechal Deodoro,AL,2013,Serviço Autônomo de Água e Esgoto,49800.0,15155.0,15155.0,122.0,6817.03,1866.67,2074.33,2805.0,2805.0,28.0,295.92,295.92,0.0,2805.0,11500.0,5397492.25,2699782.69,242322.76,674921.35,826483.91,5353616.41,5353616.41,0.0,41598.26,0.0
204,270470,Marechal Deodoro,AL,2012,Serviço Autônomo de Água e Esgoto,47500.0,13558.0,13558.0,107.0,5209.47,1669.97,1855.76,2805.0,2805.0,28.0,295.92,295.92,0.0,2805.0,11220.0,4767256.81,2989555.25,197305.7,467141.07,691090.73,4669025.41,4669025.41,0.0,31984.13,0.0
205,270470,Marechal Deodoro,AL,2011,Serviço Autônomo de Água e Esgoto,45977.0,12835.0,12835.0,107.0,4968.89,1592.85,1770.06,2805.0,2805.0,28.0,295.92,295.92,0.0,2805.0,11220.0,4402937.49,2726692.41,200450.55,476854.8,97961.66,4191679.79,4191679.79,0.0,28921.58,0.0
206,270470,Marechal Deodoro,AL,2010,Serviço Autônomo de Água e Esgoto,45977.0,12200.0,12200.0,107.0,4399.0,1371.0,1608.81,2805.0,2805.0,28.0,295.92,295.92,0.0,2805.0,11220.0,4001128.97,2518880.29,172503.65,474374.63,79322.22,3950979.11,3950979.11,0.0,26063.68,0.0
207,270470,Marechal Deodoro,AL,2009,Serviço Autônomo de Água e Esgoto,47623.0,11444.0,11444.0,107.0,3498.0,1217.0,1550.0,2805.0,2805.0,27.0,0.0,0.0,0.0,2805.0,11220.0,3526216.0,1765595.0,188409.0,568015.0,495011.0,3756185.0,3756185.0,0.0,23124.0,0.0
217,270470,Marechal Deodoro,AL,1998,Serviço Autônomo de Água e Esgoto,12610.0,5149.0,5149.0,23.7,1867.3,1007.2,849.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713512.18,291438.92,22782.91,67227.69,41587.97,423037.49,423037.49,0.0,0.0,0.0
244,270640,Pão de Açúcar,AL,1998,Serviço Autônomo de Água e Esgoto,14969.0,3334.0,3334.0,21.8,944.4,622.0,769.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432245.89,149275.41,114458.8,43948.59,115439.1,462042.18,462042.18,38920.28,0.0,0.0
266,270690,Pilar,AL,2015,Companhia de Abastecimento de Água e Esgoto Sanitário de Pilar,20996.0,5466.0,5520.0,46.0,1100.0,0.0,963.0,1000.0,1000.0,7.0,167.0,167.0,167.0,1000.0,4000.0,929469.9,305465.8,79868.2,258574.17,48974.4,813640.4,822676.4,0.0,18072.0,0.0
267,270690,Pilar,AL,2014,Companhia de Abastecimento de Água e Esgoto Sanitário de Pilar,20996.0,5444.0,5498.0,46.0,1095.0,0.0,959.0,973.0,1000.0,7.0,166.4,166.4,166.4,1000.0,4000.0,925766.84,304248.8,79550.0,257544.0,48600.0,810398.8,819398.8,0.0,18000.0,0.0
280,270780,Roteiro,AL,2019,Prefeitura Municipal de Roteiro,5851.0,3100.0,3100.0,12.5,1000.0,0.0,0.0,1298.0,1298.0,12.0,86.4,0.0,0.0,1860.0,5800.0,0.0,105000.0,4000.0,32000.0,0.0,235000.0,590000.0,90000.0,0.0,0.0
281,270780,Roteiro,AL,2018,Prefeitura Municipal de Roteiro,5851.0,3022.0,3022.0,12.5,1000.0,0.0,0.0,1298.0,1298.0,12.0,86.4,0.0,0.0,1860.0,5851.0,0.0,95808.0,3000.0,24000.0,0.0,150000.0,500000.0,0.0,0.0,0.0
282,270780,Roteiro,AL,2012,Prefeitura Municipal de Roteiro,5700.0,2000.0,2000.0,14.0,540.0,0.0,0.0,35.0,35.0,0.5,5.0,0.0,0.0,35.0,140.0,0.0,26172.0,0.0,42000.0,5000.0,107572.0,107572.0,0.0,0.0,0.0
289,270830,São José da Laje,AL,2013,Prefeitura Municipal de São José da Laje,20800.0,5051.0,5151.0,54.0,1500.0,1500.0,1300.0,1950.0,2480.0,51.0,580.0,0.0,0.0,2350.0,11100.0,1150310.0,338400.0,201971.0,170837.0,170000.0,1049696.0,1060000.0,0.0,158488.0,0.0
290,270830,São José da Laje,AL,2012,Prefeitura Municipal de São José da Laje,20500.0,4250.0,4350.0,51.0,875.08,875.08,675.08,1950.0,2300.0,51.0,370.0,0.0,0.0,2350.0,11020.0,867201.0,295321.0,138651.0,74521.0,159727.0,769000.0,780000.0,0.0,99312.0,0.0
293,270860,São Miguel dos Campos,AL,2019,Serviço Autônomo de Água e Esgoto,58994.0,17600.0,17600.0,195.0,3690.0,2702.0,2089.0,9823.0,9823.0,109.75,1652.6,315.46,2092.99,12098.0,30063.0,8764967.86,2280504.25,226337.12,1273132.47,1227811.68,7424556.4,7634237.68,0.0,0.0,0.0
294,270860,São Miguel dos Campos,AL,2018,Serviço Autônomo de Água e Esgoto,50844.0,17265.0,17265.0,195.0,3620.0,2651.0,2049.4,9588.0,9588.0,108.52,1652.1,607.91,2045.92,11859.0,28368.0,8798569.76,4701747.89,116789.0,967275.04,916086.67,7663504.75,7926345.33,0.0,0.0,0.0
295,270860,São Miguel dos Campos,AL,2017,Serviço Autônomo de Água e Esgoto,50146.0,17028.0,17028.0,189.0,3570.0,2615.0,2021.27,9265.0,9265.0,96.28,1596.44,587.43,1977.0,11472.0,27412.0,8803268.89,4220172.44,117103.8,874387.59,838941.96,6587484.92,6852297.91,0.0,0.0,0.0
296,270860,São Miguel dos Campos,AL,2016,Serviço Autônomo de Água e Esgoto,50122.0,17020.0,17020.0,189.0,3568.0,2613.0,2020.32,9271.0,11426.0,95.26,1598.0,588.0,1391.0,11426.0,27302.0,7656031.64,5029872.9,82166.94,797719.45,197025.12,7502998.29,7709517.54,0.0,0.0,0.0
297,270860,São Miguel dos Campos,AL,2015,Serviço Autônomo de Água e Esgoto,60539.0,16936.0,16936.0,165.0,3550.0,2600.0,2010.35,9331.0,0.0,71.94,1608.0,592.0,1400.0,11207.0,57625.0,6967229.0,4572824.7,91333.64,686466.14,72116.97,6778558.08,6778558.08,0.0,8872.87,0.0
298,270860,São Miguel dos Campos,AL,2014,Serviço Autônomo de Água e Esgoto,59830.0,16163.0,16163.0,165.0,3440.0,2570.0,2013.91,9511.0,0.0,71.94,1510.0,393.0,353.0,11066.0,57625.0,6046438.87,3987402.52,43424.56,422851.17,40028.77,5957146.5,5957146.5,0.0,3804.27,0.0
299,270860,São Miguel dos Campos,AL,2013,Serviço Autônomo de Água e Esgoto,56900.0,15707.0,15707.0,165.0,3380.0,2560.0,1984.43,9511.0,0.0,71.94,1510.0,393.0,353.0,11066.0,36500.0,5469458.83,3912721.1,52071.7,566374.07,29260.0,5375119.96,5375119.96,0.0,5049.66,0.0
300,270860,São Miguel dos Campos,AL,2012,Serviço Autônomo de Água e Esgoto,53419.0,14936.0,14936.0,165.0,3360.0,2550.0,1939.66,9350.0,0.0,71.94,1500.0,310.0,287.0,11066.0,36500.0,4896203.2,3512806.17,29657.0,386489.84,108870.85,4807305.8,4807305.8,0.0,32585.31,0.0
301,270860,São Miguel dos Campos,AL,2011,Serviço Autônomo de Água e Esgoto,53419.0,14803.0,14803.0,165.0,6736.0,3204.0,1889.98,9350.0,0.0,71.94,1500.0,310.0,287.0,11066.0,36500.0,4684632.41,2670011.41,91166.0,500145.63,835625.29,4598363.69,4598363.89,0.0,55301.55,0.0
302,270860,São Miguel dos Campos,AL,2010,Serviço Autônomo de Água e Esgoto,52566.0,14245.0,14245.0,165.0,2901.0,0.0,2183.79,9350.0,9350.0,71.94,0.0,0.0,0.0,11066.0,36326.0,4318347.75,2243564.64,42820.0,464330.72,829537.09,3904005.21,3904005.21,0.0,57429.73,0.0
303,270860,São Miguel dos Campos,AL,2008,Serviço Autônomo de Água e Esgoto,58286.0,14546.0,14546.0,156.7,2619.08,1051.2,2012.15,7475.0,7475.0,71.62,762.92,585.0,435.0,9081.0,35415.0,3976931.01,2266667.91,27916.92,523230.0,568418.78,3878553.38,3878553.38,0.0,25983.68,0.0
304,270860,São Miguel dos Campos,AL,2007,Serviço Autônomo de Água e Esgoto,51629.0,14990.0,14990.0,210.66,2765.97,0.0,2125.0,7278.0,7278.0,69.74,742.82,569.6,423.4,8930.0,31295.0,3507205.23,1559907.27,47317.63,510736.86,670123.83,2788085.59,3244964.0,0.0,0.0,0.0
305,270860,São Miguel dos Campos,AL,2006,Serviço Autônomo de Água e Esgoto,54265.0,15040.0,15040.0,204.4,2957.1,0.0,2373.2,7174.0,7174.0,66.8,953.1,570.8,546.4,8554.0,26190.0,3358688.87,1332723.35,32745.04,546191.89,746198.65,2657858.93,3188585.31,0.0,0.0,0.0
306,270860,São Miguel dos Campos,AL,2005,Serviço Autônomo de Água e Esgoto,53734.0,13767.0,13767.0,165.0,2581.0,0.0,2187.0,7204.0,7204.0,65.6,957.1,573.2,548.7,8488.0,25934.0,3055800.45,1103760.27,55028.22,475799.54,484985.75,2119573.78,2451562.36,0.0,0.0,0.0
307,270860,São Miguel dos Campos,AL,2003,Serviço Autônomo de Água e Esgoto,35704.0,12051.0,12051.0,106.4,2821.0,0.0,1799.2,7017.0,7017.0,57.7,803.0,240.3,803.0,8188.0,19450.0,2290929.28,706267.0,24408.95,266449.69,426293.65,0.0,0.0,0.0,0.0,0.0
308,270860,São Miguel dos Campos,AL,2001,Serviço Autônomo de Água e Esgoto,43705.0,10431.0,10431.0,61.13,2271.46,0.0,1477.81,6978.0,6978.0,54.41,838.59,247.02,838.59,7898.0,29245.0,1763194.82,521841.73,49399.74,161228.68,318586.25,1051056.4,1211621.66,0.0,0.0,0.0
309,270860,São Miguel dos Campos,AL,2000,Serviço Autônomo de Água e Esgoto,33731.0,9056.0,9056.0,61.09,2331.36,0.0,1521.0,6711.0,6711.0,53.9,943.4,218.39,0.0,7565.0,0.0,1178444.3,460774.18,26911.65,147792.89,431518.51,1066997.23,1214311.23,0.0,0.0,0.0
312,270870,São Miguel dos Milagres,AL,2006,Prefeitura Municipal de São Miguel dos Milagres,5410.0,1901.0,1901.0,12.0,301.04,301.04,292.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231030.67,98911.82,16378.0,31116.93,51803.57,198210.32,198210.32,0.0,0.0,0.0
316,270915,Teotônio Vilela,AL,2019,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,38500.0,8579.0,9580.0,90.9,2200.0,1890.0,900.0,6120.0,6130.0,52.0,1890.0,1890.0,0.0,6150.0,27500.0,2629748.6,604765.55,262064.4,360973.89,1001139.79,2256999.38,2256999.38,0.0,28055.75,0.0
317,270915,Teotônio Vilela,AL,2018,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,38500.0,8579.0,9580.0,90.9,1890.0,1890.0,1860.0,5120.0,5250.0,32.05,1890.0,1890.0,0.0,5150.0,27500.0,2629748.6,604765.55,262064.4,360973.89,1001139.79,2256999.38,2256999.38,0.0,28055.75,0.0
318,270915,Teotônio Vilela,AL,2017,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,37700.0,8530.0,8530.0,90.15,1850.0,1850.0,1850.0,5100.0,5100.0,30.6,1850.0,1850.0,0.0,5100.0,26200.0,2048730.36,643140.36,218722.73,317263.18,590945.38,1791557.66,1791557.66,0.0,21486.01,0.0
319,270915,Teotônio Vilela,AL,2016,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,37552.0,8457.0,8457.0,63.45,1650.0,1650.0,1650.0,4110.0,4110.0,23.75,1650.0,1650.0,0.0,4110.0,25360.0,1748349.52,513694.92,219452.8,307055.03,560779.22,1617082.64,1617082.64,0.0,16100.67,0.0
320,270915,Teotônio Vilela,AL,2015,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,36960.0,8379.0,8379.0,63.0,1630.0,1630.0,1060.0,4100.0,4100.0,23.6,1630.0,1630.0,0.0,4100.0,25310.0,1668317.2,566542.81,115823.68,295779.2,447016.21,1439539.02,1439539.02,0.0,14377.12,0.0
321,270915,Teotônio Vilela,AL,2014,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,36250.0,8189.0,8189.0,62.5,1555.2,1555.2,1000.0,4000.0,4000.0,23.0,1555.2,1555.2,0.0,4000.0,25100.0,1835314.65,464118.38,244065.19,402694.18,580962.05,1706162.72,1706162.72,0.0,14322.92,0.0
326,270930,União dos Palmares,AL,2019,Serviço Autônomo de Água e Esgoto,51618.0,18310.0,18310.0,136.3,4598.04,4139.82,1967.98,15855.0,15885.0,70.34,806.2,672.1,738.34,21371.0,44908.0,9758578.12,5745153.45,1191775.67,1075036.29,363387.89,9740885.73,11661628.61,0.0,96053.11,0.0
327,270930,União dos Palmares,AL,2018,Serviço Autônomo de Água e Esgoto,51618.0,18368.0,18368.0,136.1,4596.09,4138.32,2007.6,16301.0,16301.0,70.22,806.19,671.83,738.32,21268.0,44908.0,9392280.15,5654137.11,839506.88,1200587.81,217675.11,9693639.48,10191746.44,0.0,76849.52,0.0
328,270930,União dos Palmares,AL,2017,Serviço Autônomo de Água e Esgoto,51589.0,18180.0,18180.0,134.6,4123.07,4060.67,1952.68,15706.0,15706.0,69.8,767.8,639.84,703.82,20310.0,44506.0,8073642.37,4563353.78,611834.48,1054814.65,135029.67,8411108.81,8486185.95,0.0,98677.5,0.0
329,270930,União dos Palmares,AL,2016,Serviço Autônomo de Água e Esgoto,50980.0,18324.0,18324.0,132.8,4209.0,4143.0,2314.0,16589.0,16589.0,69.8,784.31,653.59,721.67,21159.0,44909.0,7631651.86,4404262.74,661589.71,750622.88,156258.0,7576582.22,7579282.22,0.0,77540.51,0.0
330,270930,União dos Palmares,AL,2015,Serviço Autônomo de Água e Esgoto,51483.0,18382.0,18382.0,132.5,3850.59,3704.31,2208.65,10089.0,10089.0,69.3,1017.48,813.98,610.48,12408.0,37976.0,6992307.0,3813342.51,646630.8,674227.39,1318879.07,6659226.95,6675446.68,0.0,67899.91,0.0
331,270930,União dos Palmares,AL,2014,Serviço Autônomo de Água e Esgoto,51069.0,18468.0,18468.0,128.37,3996.27,3968.24,2289.0,9604.0,9604.0,64.03,842.0,533.06,0.0,11479.0,38416.0,5869211.59,3150459.22,618367.3,565039.83,471598.46,5237594.83,5258528.75,0.0,58095.84,0.0
346,270930,União dos Palmares,AL,1998,Serviço Autônomo de Água e Esgoto,37870.0,10026.0,10026.0,93.0,3373.0,3252.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238597.0,292454.0,102012.0,116445.0,291936.0,802847.0,802847.0,0.0,0.0,0.0
374,130008,Anamã,AM,2012,Prefeitura Municipal de Anamã,4550.0,1000.0,1000.0,25.0,324.16,0.0,224.0,970.0,970.0,19.0,161.5,0.0,0.0,970.0,4100.0,100000.0,60000.0,0.0,8500.0,3500.0,100000.0,160000.0,0.0,4000.0,0.0
375,130008,Anamã,AM,2011,Prefeitura Municipal de Anamã,4550.0,1000.0,1000.0,25.0,324.16,0.0,224.0,970.0,970.0,19.0,161.5,0.0,0.0,970.0,4100.0,100000.0,60000.0,0.0,8500.0,3500.0,100000.0,160000.0,0.0,4000.0,0.0
376,130008,Anamã,AM,2010,Prefeitura Municipal de Anamã,4500.0,1000.0,1000.0,20.0,600.0,0.0,400.0,750.0,750.0,15.0,0.0,0.0,0.0,750.0,4000.0,90000.0,66000.0,0.0,7800.0,3000.0,120000.0,160000.0,0.0,3000.0,0.0
394,130063,Beruri,AM,2012,Prefeitura Municipal de Beruri,8116.0,2309.0,2309.0,50.0,980.0,450.0,610.0,12.0,13.0,2.0,1.8,0.0,0.0,14.0,32.0,450000.0,63840.0,27000.0,21600.0,39000.0,274600.0,293200.0,0.0,48000.0,0.0
415,130080,Borba,AM,2006,Prefeitura Municipal de Borba,10650.0,3236.0,3236.0,26.8,680.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98149.44,130416.0,0.0,242421.84,0.0,391479.73,391479.73,0.0,0.0,0.0
441,130165,Guajará,AM,2019,Prefeitura Municipal de Guajará,12695.0,6950.0,8635.0,100.0,2000.0,0.0,396.0,250.0,270.0,3.3,97.0,0.0,0.0,300.0,782.0,0.0,105000.0,0.0,40590.0,20050.0,165920.0,165965.0,0.0,0.0,0.0
442,130165,Guajará,AM,2018,Prefeitura Municipal de Guajará,12693.0,6930.0,8635.0,85.0,1999.0,0.0,356.0,200.0,249.0,3.2,95.0,0.0,0.0,294.0,779.0,0.0,104998.0,0.0,40530.0,20010.0,165814.0,165936.0,0.0,0.0,0.0
443,130165,Guajará,AM,2017,Prefeitura Municipal de Guajará,12589.0,6550.0,8350.0,75.0,1970.0,0.0,300.0,195.0,200.0,2.9,80.0,0.0,0.0,260.0,750.0,0.0,104950.0,0.0,40430.0,19995.0,165724.0,165726.0,0.0,0.0,0.0
